,average_bifurcation_angle_remote,average_contraction,average_diameter,average_fragmentation,average_parent_daughter_ratio,avg_isi,electrode_0_pa,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,has_burst,has_delay,has_pause,hausdorff_dimension,id_x,id_y,input_resistance_mohm,latency,max_branch_order,max_euclidean_distance,max_path_distance,neuron_reconstruction_type,number_bifurcations,number_branches,number_nodes,number_stems,number_tips,overall_depth,overall_height,overall_width,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,rheobase_sweep_id,rheobase_sweep_number,ri,sag,scale_factor_x,scale_factor_y,scale_factor_z,seal_gohm,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,soma_surface,specimen_id,superseded,tags,tau,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,thumbnail_sweep_id,total_length,total_surface,total_volume,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,species,cre_line,dendrite_type,nm_id,gbar_Im,gbar_Ih,gbar_NaTs,gbar_Nap,gbar_K_P,gbar_K_T,gbar_SK,gbar_Kv3_1,gbar_Ca_HVA,gbar_Ca_LVA,gamma_CaDynamics,decay_CaDynamics,soma_g_pas,axon_g_pas,dend_g_pas,apic_g_pas,gbar_NaV,gbar_Kd,gbar_Kv2like,gbar_Im_v2,structure_layer,reconstruction_type,gbar_Im_abs,gbar_Ih_abs,gbar_NaTs_abs,gbar_Nap_abs,gbar_K_P_abs,gbar_K_T_abs,gbar_SK_abs,gbar_Kv3_1_abs,gbar_Ca_HVA_abs,gbar_Ca_LVA_abs,gamma_CaDynamics_abs,decay_CaDynamics_abs,soma_g_pas_abs,axon_g_pas_abs,dend_g_pas_abs,apic_g_pas_abs,gbar_NaV_abs,gbar_Kd_abs,gbar_Kv2like_abs,gbar_Im_v2_abs
453,,0.8820863497346021,0.45475602750722105,53.07142857142861,0.864715699679072,20.491444444444397,-21.703127142669306,0.9037947945235419,1.8390549999999999,15.619401666666699,1.0239690000000001,-62.375,-60.7291679382324,-65.5062545776367,False,False,False,,488502716,657246943.0,115.145696,0.0712700000000002,4.0,221.97038783123799,268.216519923757,full,14.0,34.0,1745.0,6.0,20.0,50.4926,385.857571527395,236.282850012823,1.83828,15.618670000000002,1.023333,8.12500095367432,19.2187519073486,26.675001525878898,488501908,94,71.8751177191734,0.0232932921499014,0.1144,0.1144,0.28,1.9925381119999999,,,1.655788,,,-82.05625305175779,373.145835580686,488501071,False,3D Neuron Reconstruction morphology,5.573684652170111,390.0,364.958312988281,880.0,1.8379299999999998,15.618348333333302,1.023065,-34.7500038146973,-34.8750038146973,-48.7375022888184,488501820,2036.82159391702,2913.7833811084,373.60220377906603,1.8390799999999998,15.619470000000002,1.655788,-62.5,-60.8437525431315,-82.05625305175779,1.05581799194346,1.2207710893781398,1.3162588242171,-88.96875,-80.8073272705078,Mus musculus,Pvalb-IRES-Cre,aspiny,489931686.0,,7.418137538961477e-09,,,,0.1499427308777494,0.007900414657293686,0.949315497240447,4.877483991331698e-06,0.008423606862554826,6.409363421586044e-07,479.9232716892509,0.0005926697717342187,0.0009963081531567724,7.896869886332871e-07,,0.06873413367450565,4.823805714426754e-06,0.0002511120148046692,1.0757361113000742e-08,2/3,full,,2.768047130428234e-06,,,,55.95050560262773,2.948006828729752,354.23312444748103,0.0018200128394768858,3.1432338213312216,0.00023916272694880092,179081.37022910212,0.22115225719717949,0.37176823830553396,0.0002946684112207636,,25.64785574288798,0.0017999830139886594,0.09370140258863789,4.014064501153841e-06
466,,0.882288411283213,0.317323133116813,25.326086956521696,0.9214650064967932,59.9146666666667,-26.8256250546273,0.18482142977568305,1.547145,7.06113833333333,1.027766,-54.281253814697294,-54.0312512715658,-61.068751525878895,False,False,False,,479222513,491119581.0,158.307792,0.0538350000000001,5.0,103.044080556042,125.754259684792,dendrite-only,23.0,51.0,1258.0,5.0,28.0,53.3378,185.868344189179,107.694411625643,1.541885,7.05613333333333,1.023404,14.3125009536743,21.4270846048991,25.993750762939506,479221778,40,143.437504768372,0.0068384101614356,0.1144,0.1144,0.28,3.156992512,1.552175,7.066064999999999,1.072463,-56.281253814697294,-56.552085876464794,-69.6875045776367,332.267195809347,479220013,False,3D Neuron Reconstruction morphology,9.18864001749622,170.0,150.916661580404,540.0,1.541405,7.0557,1.023079,-34.5625038146973,-32.822920481363894,-40.4937522888184,479221764,1491.0296420326804,1490.4341185778799,122.39426389491501,1.552175,7.066064999999999,1.072463,-56.281253814697294,-56.552085876464794,-69.6875045776367,2.9613584289102404,2.9488596573797796,2.0411963776143303,-84.8437576293945,-69.0822906494141,Mus musculus,Htr3a-Cre_NO152,aspiny,480056382.0,0.0005860401757108905,0.004427352450530967,0.4706497579254598,0.002263154895718043,0.00945912942444388,0.12157587668596835,0.15907250032046516,0.6901194739760772,0.000898395746733265,0.00011199890406913659,0.0027099793750209717,55.00686630801509,0.0003492280319534644,0.0003712856623636355,1.0184328424047824e-07,,,,,,2/3,dendrite-only,0.19472192581507458,1.4710639835975654,156.38147527424053,0.7519721308824293,3.1429584086576505,40.39567562450967,52.85457361186241,229.30406239145282,0.2985074354941063,0.03721356178877208,0.900437247639385,18276.977218423825,0.11603701887519464,0.12336604587778119,3.383918246659797e-05,,,,,
467,,0.8686950587786759,0.367364977817373,36.8076923076923,0.8988116402031121,35.6355769230769,19.63000074989289,0.4694767441860471,1.100975,3.29512,1.0241120000000001,-53.53125,-53.562503814697294,-56.9812538146973,False,False,False,,475080506,657291647.0,221.217648,0.03555,5.0,143.09032179857599,159.328552739747,full,26.0,60.0,2019.0,8.0,34.0,62.8163,197.16376162487487,246.672215911887,1.100235,3.29439333333333,1.023411,20.65625,24.1770833333333,25.4062511444092,475077552,46,230.00004887580897,0.0200302023440599,0.1144,0.1144,0.28,1.157938304,1.109055,3.30804666666667,1.364709,-53.968753814697294,-53.843753814697294,-65.7312545776367,490.0120870626049,475068599,False,3D Neuron Reconstruction morphology,21.7676962446544,70.0,56.8333320617676,900.0,1.0999,3.2940650000000002,1.0231139999999999,-36.0000038146973,-34.7812512715658,-41.34375152587889,475077528,2370.0932143358605,2742.85298104573,276.990312166904,1.109055,3.30380333333333,1.364709,-53.968753814697294,-53.843753814697294,-65.7312545776367,1.4843015862370499,1.46533612868833,1.51270628632644,-89.71875,-64.2822341918945,Mus musculus,Sst-IRES-Cre,aspiny,477510985.0,,0.0004943370031103126,,,,0.024909726333874338,1.1159739798927149e-11,0.17402637206242108,0.0006378973308461758,0.004284866753939702,0.04278687697752776,482.4375809537192,0.0004904468305930088,0.0009545170851114149,1.5002830054287631e-06,,0.037032220952362166,5.393414835533397e-09,0.013199320652398287,0.0020843451387407533,2/3,full,,0.24223110660635772,,,,12.206066989020094,5.4684073899479065e-09,85.27502577824035,0.3125774024195996,2.099636500883163,20.9660868866493,236400.24592056635,0.24032487505212008,0.46772490901235847,0.0007351568066747056,,18.14623587743051,2.642838459954136e-06,6.467826660690228,1.0213543115931514
475,,0.9190636952009308,0.365952266978734,48.0695652173913,0.8146427776849741,61.235666666666695,5.23000002680685,0.154761898218095,1.092845,6.49660666666667,1.024926,-47.343753814697294,-48.7916692097982,-51.21250305175779,False,False,False,,485856852,496123897.0,129.95611200000002,0.040510000000000004,20.0,660.508321904584,764.756383540156,dendrite-only,58.0,130.0,5802.0,14.0,72.0,157.1777,789.594096486072,371.6876368894101,1.091085,6.4948,1.023463,40.0000038146973,42.645835876464794,38.3062515258789,485844526,40,93.75,0.17592526972293898,0.1144,0.1144,0.28,2.311639296,1.126075,6.55699333333333,1.220258,-54.0,-54.958335876464794,-76.9750030517578,308.80608965781005,485835055,False,3D Neuron Reconstruction morphology,16.2139673128152,170.0,136.833325703939,240.0,1.0906850000000001,6.49438333333333,1.023088,-42.0000038146973,-42.1458346048991,-50.7187522888184,485844530,6747.57428729552,7773.02866589897,814.8200575573468,1.126075,6.55699333333333,1.220258,-54.0,-54.958335876464794,-76.9750030517578,3.24653010466456,3.1262403070005,3.1197225059425198,-87.4375,-76.0012969970703,Mus musculus,Rbp4-Cre_KL100,spiny,486508758.0,,0.00010300064832081948,,,,0.05820863431090206,0.00023712183944279985,0.19056444934859304,0.00011567128876154858,0.008221290475197505,0.028489291033884725,143.95284080459822,0.00038364038940540384,0.0007455675035122893,7.268037825310872e-06,1.5507768697787096e-07,0.2748731992068184,0.001568790330124914,0.02626601291199393,0.014089881350221663,5,dendrite-only,,0.031807227440171545,,,,17.9751807458711,0.07322466801079809,58.847462431132826,0.03571999836813321,2.5387845635867405,8.79766656129725,44453.513864001216,0.1184704884870823,0.23023578533556563,0.002244414340319304,4.788893410881422e-05,84.88251779878985,0.4844520073388596,8.111104738254394,4.351041163504457
480,,0.9282776150166858,0.31209700620606395,40.673469387755105,0.74371751157084,86.07600000000002,-49.489381342970894,0.23705752648049305,1.2515049999999999,3.0508533333333303,1.02410625,-41.78125,-43.989585876464794,-48.55468940734861,False,False,False,,476142617,491392799.0,88.841184,0.0613950000000001,7.0,386.68054245295303,396.95778002068,dendrite-only,25.0,57.0,2098.0,7.0,32.0,71.1867,456.476410492816,236.683183295282,1.250055,3.04944,1.02300125,43.0,43.6770846048991,44.32031440734861,476134325,36,163.671776652336,0.0431517995893955,0.1144,0.1144,0.28,1.123688448,1.292135,3.0801083333333303,1.56778625,-51.625003814697294,-51.0208346048991,-65.6562538146973,113.460000341527,476131588,False,3D Neuron Reconstruction morphology,25.137396128260196,50.0,50.7083320617676,580.0,1.24971,3.04910333333333,1.022725,-30.0625019073486,-31.541668574015304,-43.1015653610229,476134329,2520.00338532379,2460.28769568689,221.26345646226503,1.292135,3.0801083333333303,1.56778625,-51.625003814697294,-51.0208346048991,-65.6562538146973,2.6390771884708397,2.72970231828928,3.3817071070453797,-83.65625,-64.78707885742189,Mus musculus,Scnn1a-Tg3-Cre,spiny,478048947.0,0.0004577844104595327,0.0020210425388233807,4.673414752222387,0.0003181633499008255,0.014232876419679541,0.03073259025333075,0.01910031234877952,0.3155937763094422,0.00023670333737449921,0.007332374471838737,0.0002743872171496085,721.6255873570288,0.0009860591067470522,1.0890505379002456e-07,8.424870261303211e-05,2.850728430579168e-05,,,,,4,dendrite-only,0.051940219367084324,0.22930748714514138,530.2456393832493,0.03609881378840903,1.6148621634377525,3.4869197006389165,2.167121445615797,35.80726996785311,0.026856360739351264,0.831931210079027,0.031131973751505223,81875.63938798312,0.11187826658828637,1.2356367440210204e-05,0.00955885782724783,0.0032344364870711315,,,,
487,,0.9218635026816079,0.331268224217063,49.52,0.9088392308176492,8.30088888888889,2.67124993999501,1.36487042435671,1.029525,12.5787966666667,1.0242,-65.15625,-57.187503814697294,-62.7812528610229,False,False,False,,471081192,491119234.0,161.001792,0.00495500000000004,3.0,273.842989021812,319.441793898379,full,13.0,32.0,1648.0,6.0,19.0,81.9012,461.280515251513,275.14612001263697,1.028965,12.578028333333302,1.02343375,25.5000019073486,14.2187503178914,16.289062976837197,471080690,52,105.156250298023,0.0280808564275503,0.1144,0.1144,0.28,1.073262848,1.93288,,1.698995,-41.15625,,-75.17187690734859,551.788645367796,471077857,False,3D Neuron Reconstruction morphology,7.76872792076907,370.0,288.95833333333303,540.0,1.0286799999999998,12.577645,1.02316125,-34.71875,-29.447918574015304,-41.6015663146973,471080696,2008.30243866703,2097.68855013155,188.431435171603,1.02955,12.5788466666667,1.698995,-65.28125,-57.270835876464794,-75.17187690734859,1.1571953401550101,1.1058517755183002,1.3465538053953099,-100.46875762939501,-74.0991973876953,Mus musculus,Pvalb-IRES-Cre,aspiny,478513437.0,,0.0006485771410427362,,,,0.0836853117152353,0.002817545547212764,0.5175282478880582,0.00014931667074610222,0.0004570536950027748,0.0039437262397438895,251.128651313214,4.821619842612716e-05,0.00025602631986479114,6.504565234779362e-05,,0.0602849779560799,0.00014885941919073886,0.02697995586624985,0.0004828746615216085,5,full,,0.35787750207248936,,,,46.176604788531435,1.5546896407585966,285.56621084172053,0.08239124348182096,0.2521970392259269,2.1761033595297126,138569.93832115992,0.026605150814337564,0.14127241621669515,0.03589145239605364,,33.26456632241277,0.08213893726549469,14.887233299520926,0.26644475536344137
498,,0.8966143318325959,0.4291062823312321,43.03125,0.7782624026098419,79.6509090909091,-78.1862491416874,0.228389830508475,1.2629,4.901045,1.025179,-49.406253814697294,-47.7812512715658,-50.293752288818396,False,False,False,,469800678,491253802.0,188.3976,0.07392,5.0,338.158660521596,352.750341480931,dendrite-only,34.0,75.0,2826.0,7.0,41.0,80.7805,422.637153936854,239.340547107518,1.26106,4.89904666666667,1.023427,25.0937519073486,30.2083346048991,23.9312503814697,469800096,51,157.343789935112,0.0458727478981018,0.1144,0.1144,0.28,1.057145152,1.31922,4.93688166666667,1.566673,-61.718753814697294,-57.2187525431315,-82.5062530517578,375.67903148729795,469798159,False,3D Neuron Reconstruction morphology,23.6166024499311,70.0,97.0,714.0,1.26063,4.89862166666667,1.023036,-40.03125,-37.5833371480306,-36.0312530517578,469800080,3363.132303637,4559.63444579996,604.65733188716,1.31922,4.93688166666667,1.566673,-61.718753814697294,-57.2187525431315,-82.5062530517578,2.99388529098391,2.98810848071392,2.5947502279531003,-98.90625762939449,-81.4509658813477,Mus musculus,Scnn1a-Tg3-Cre,spiny,473872986.0,4.940690970110275e-07,9.030985783883944e-10,0.7366025888142013,0.0008892070252259467,0.0898530514856233,4.354408228553598e-06,0.0002496051394381821,0.3936545826002837,0.0007604264359300961,0.0058377947277640785,0.0016633061819187405,843.6896198806712,1.813436077834212e-05,0.00033380517852620484,7.972605212803831e-07,4.441343187794421e-05,,,,,4,dendrite-only,0.00018561139985290667,3.3927519926650765e-07,276.7261471567555,0.334056434028585,33.75590735829728,0.0016358598660033365,0.0937714170383882,147.8877723318111,0.2856762669675563,2.1931370693480634,0.6248692554900679,316956.4992726571,0.00681269909384881,0.1254036061741692,0.0002995140604776726,0.016685195072933166,,,,
508,,0.8995712800833091,0.4576946687887871,56.55882352941179,0.777205136606734,51.88,-41.3068745874767,0.28014773776546603,1.13126,2.95779,1.024867,-47.46875,-48.17187690734861,-52.4500030517578,False,False,False,,484690461,496123870.0,210.94052799999997,0.0416800000000002,5.0,458.941266495191,494.81053463535005,dendrite-only,17.0,41.0,2104.0,7.0,24.0,117.2203,582.486315599976,311.176953709391,1.129405,2.95594,1.023203,40.5625038146973,43.17187690734861,39.293751525878896,484684840,31,191.718757152557,0.0411933287978172,0.1144,0.1144,0.28,-0.460931008,1.152485,2.9908825,1.433395,-50.906253814697294,-53.234378814697294,-69.2687545776367,301.239664351606,484679812,False,3D Neuron Reconstruction morphology,23.990084805420604,70.0,48.375,450.0,1.12903,2.9555675,1.0228700000000002,-39.5,-39.7812519073486,-44.7375022888184,484684844,2436.7451370332897,3499.08745548255,482.085756255236,1.152485,2.9908825,1.433395,-50.906253814697294,-53.234378814697294,-69.2687545776367,3.69286340668917,3.85625576301856,3.54963134162705,-89.87500762939449,-67.5364532470703,Mus musculus,Rorb-IRES2-Cre,spiny,485909125.0,,0.0002562480266342463,,,,0.00013088931872753343,0.002195867337246944,0.07963289632532508,0.00014757869576645832,0.0016456025230152885,0.0016951650226467872,930.6715788080852,0.0003774606295318873,0.00040236698871598845,0.0005656935245362183,2.507296016410851e-06,0.1731001147221699,0.000619196533926144,0.02025630574018637,4.1641829693225834e-06,4,dendrite-only,,0.07719206953406174,,,,0.03942905444069255,0.6614823396329242,23.988586960387167,0.04445655677813568,0.4957207516892815,0.5106509424427007,280355.19402172684,0.11370611334613163,0.12120889662697079,0.1704093274571674,0.0007552970104137235,52.14462045813095,0.18652655604758944,6.102002742177252,0.001254417079977409
519,,0.9199519049134391,0.337574914080073,53.0882352941176,0.7718284567679341,,17.4787510853758,0.0448844920022316,1.08656,5.307645,1.02516125,-46.781253814697294,-49.03125190734861,-52.1484403610229,False,False,False,,486115515,496085260.0,206.064512,0.0450000000000002,9.0,648.068883536689,717.241478216557,dendrite-only,17.0,43.0,2032.0,9.0,26.0,114.4626,770.886006235131,218.00091164272098,1.084235,5.3051375,1.023415,29.1875,28.7031269073486,29.773438453674306,486111591,35,335.937708616257,0.0485723428428173,0.1144,0.1144,0.28,2.279096832,,5.321432499999999,,,-52.03125190734861,,306.645819998121,486110216,False,3D Neuron Reconstruction morphology,23.571357304128103,110.0,107.124996185303,550.0,1.083645,5.304475,1.0229175,-34.15625,-33.015625,-45.0234403610229,486111619,2329.08521886198,2472.57375715543,240.499645505404,1.123645,5.321432499999999,1.451805,-50.8125,-52.03125190734861,-66.7500019073486,2.3932422179404598,2.06803537566304,2.54714320829469,-84.4375076293945,-65.90883636474611,Mus musculus,Rbp4-Cre_KL100,spiny,486556714.0,4.159101523215636e-06,0.01141063376096707,0.3949804980099628,0.0004027564411640429,6.155927759243784e-05,2.4443402441010065e-08,0.007811128137759248,0.11688183233045404,0.00016989497970507948,0.005556661501701626,0.0003126221771024174,868.8640335438828,0.0003899999801236189,0.00016951171113282663,0.0005696798090922869,0.00026461371488109797,,,,,5,dendrite-only,0.001275371097041893,3.4990231463299906,121.11911869553124,0.12350357916027291,0.01887689515582506,7.495467185067604e-06,2.3952497929135803,35.84132531785497,0.052097585365228224,1.7039270226412855,0.0958642838471686,266433.5240329388,0.119591863704258,0.05198005765961024,0.17468993219547735,0.08114268958246328,,,,
523,,0.922203783015034,0.243702634572862,44.99,0.8634890482205481,90.14399999999999,-30.894373864720503,0.140178573119395,1.19128,6.3683866666666695,1.025125,-48.750003814697294,-50.6250025431315,-55.270835876464794,False,False,False,,479771920,491392810.0,93.380736,0.0723550000000002,18.0,638.971852026582,780.06926212108,dendrite-only,50.0,110.0,4774.0,10.0,60.0,180.32,762.294553922261,376.029471580687,1.18969,6.3669199999999995,1.023575,31.0000019073486,34.9270833333333,32.208333969116204,479771405,38,97.0313251018524,0.220143258571625,0.1144,0.1144,0.28,1.788497664,1.2148649999999999,6.398125,1.06529833333333,-56.46875,-56.958335876464794,-69.6666717529297,239.26002811233897,479770916,False,3D Neuron Reconstruction morphology,15.042431812334199,170.0,133.666666666667,979.9999389648441,1.18928,6.36650833333333,1.02320166666667,-38.0937538146973,-38.8541692097982,-45.177085876464794,479771411,6129.629534968879,4612.89962710879,339.45491551658404,1.2148649999999999,6.398125,1.06529833333333,-56.46875,-56.958335876464794,-69.6666717529297,2.49057336729174,2.50623086044991,2.36987448877321,-78.3125,-67.62628173828121,Mus musculus,Rorb-IRES2-Cre,spiny,482525264.0,,0.00020253410923025685,,,,1.6945790475286768e-06,0.016592374528253018,0.13093878618932572,0.00041565372775829735,0.001962098023766129,0.0011209095469016817,127.09617741437208,0.00010275797353765295,0.000847514199393985,0.0007011189444351303,1.8061018739816362e-05,0.13624039314767467,7.856311889370881e-06,0.12643152650611122,0.0017889050218385047,5,dendrite-only,,0.04845831666813879,,,,0.00040544503055029183,3.9698919960802743,31.328417664653614,0.09944932258844871,0.4694516283254488,0.2681888497030855,30409.034981133485,0.024585875637385828,0.2027762711726113,0.1677497383556427,0.0043212798514259436,32.596880294548754,0.0018797014035101798,30.250010586138103,0.42801346581538496
533,,0.8621727609801141,0.295607360583008,62.170454545454504,0.837475969790773,117.956666666667,14.493749950217302,0.10454545876649199,1.12224,7.15920666666667,1.0254379999999998,-45.03125,-41.3750025431315,-49.5562522888184,False,False,False,,396495099,495335447.0,116.09022399999999,0.0597750000000001,11.0,601.824711312771,655.270261330801,dendrite-only,44.0,97.0,5567.0,9.0,53.0,165.7706,729.946489260578,356.342110498443,1.11816,7.156975,1.0236040000000002,22.0312519073486,25.5937506357829,23.9500007629395,396427442,46,128.90625,0.0993512868881226,0.1144,0.1144,0.28,1.5401770240000001,1.15761,7.188268333333332,1.632421,-53.71875,-52.3750025431315,-74.5125,334.686468881449,354190013,False,3D Neuron Reconstruction morphology,26.281992749586,130.0,153.416666666667,1280.0,1.11764,7.15642833333333,1.023161,-34.4062538146973,-30.5312506357829,-46.1750015258789,396427446,5953.05890523869,5559.34373123286,447.702943030047,1.15761,7.188268333333332,1.632421,-53.71875,-52.3750025431315,-74.5125,2.8937323920377898,2.5074163217607097,3.0024571878235204,-88.875,-73.020378112793,Mus musculus,Scnn1a-Tg2-Cre,spiny,472306460.0,0.003492408335126595,5.418081150598317e-06,0.8268400974790846,0.00032180759416365894,0.0022262162582734613,8.182256736193405e-05,0.00035960675110397784,0.2461636082751979,0.00014701255189385293,0.0011962847227825894,0.008752471727656298,711.4082294354927,4.956044265336261e-06,0.0001269393667268256,4.641507202718846e-07,0.0003136023869758799,,,,,5,dendrite-only,1.1688618135756603,0.001813358448406889,276.73219255486794,0.10770464734986941,0.7450844584480166,0.027384906145180205,0.12035551371292046,82.38762882074222,0.04920311187460442,0.40038030964492793,2.9293338565140017,238098.70824296874,0.0016587209547855482,0.04248488841184856,0.00015534496559657825,0.10495847552975096,,,,
535,,0.9057589014072379,0.4036261142259289,82.8805970149254,0.957894287895647,210.285,-2.37000002956123,0.0833994702931619,1.15364,9.08191333333333,1.02574666666667,-55.875003814697294,-57.4791692097982,-56.9062525431315,False,False,False,,529950920,572836713.0,59.129707999999994,0.0555600000000001,17.0,676.914759843453,782.9931877249651,full,67.0,140.0,11188.0,6.0,73.0,164.0764,934.620097070097,585.776936096517,1.15142,9.079546666666667,1.02367333333333,50.875,51.833335876464794,47.8750025431315,529857422,65,60.1564422249794,0.0819589495658875,0.1144,0.1144,0.28,1.2402208000000001,,,,,,,618.558718180465,529845713,False,3D Neuron Reconstruction morphology,18.7355875469557,210.0,201.5,1110.0,1.1508399999999999,9.07895333333334,1.02312,-43.687503814697294,-47.05208714803061,-48.2812525431315,529857404,13273.288171751,17015.1282009724,1992.4834055539104,1.2519,9.0821,1.13407333333333,-56.562503814697294,-57.5937512715658,-70.031255086263,3.6777665905192594,3.96142481499268,3.49080485564217,-76.96875,-69.19674682617189,Homo Sapiens,Human,spiny,626170646.0,5.55506624033697e-09,0.0016986045370106118,1.7067696585029442,4.221625119572997e-05,0.0008216099796069798,0.021612584656252317,0.0020491278981477085,0.1994410257657338,2.176881313904028e-05,0.0003221500439589342,0.04303009032706992,355.2522067932482,0.00015539999049658795,0.00034787126351758615,3.0006977669608325e-07,6.773622143322405e-07,,,,,3,full,3.4361346530304113e-06,1.0506866451088062,1055.7372521928912,0.026113230226015253,0.5082140158299714,13.368652661538219,1.267505926066077,123.3659852502494,0.013465289151594822,0.19926871825301878,26.616637515901996,219744.34966481308,0.09612401892682589,0.21517880285325686,0.00018561077643782764,0.0004189883030412321,,,,
